grid_id,pedestrian_10h,pedestrian_18h,pedestrian_22h,pattern
G005611,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005744,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005745,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005748,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005749,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005883,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G005884,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006024,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006025,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006026,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006170,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006171,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006314,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006456,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G006597,10.872555960505856,10.473127036590993,9.856562120924536,"10h=10.8726, 18h=10.4731, 22h=9.8566"
G008570,8.431796871888412,10.435717953411237,13.634656565670184,"10h=8.4318, 18h=10.4357, 22h=13.6347"
G015378,8.973524058270437,10.431495963091189,12.67821101725275,"10h=8.9735, 18h=10.4315, 22h=12.6782"
G001250,7.521770639442689,10.417381967611941,10.319629152929496,"10h=7.5218, 18h=10.4174, 22h=10.3196"
G015721,9.363287269540379,10.397297226908266,11.625958264500623,"10h=9.3633, 18h=10.3973, 22h=11.6260"
G008701,8.319882396125895,10.396279654958548,13.966218971613596,"10h=8.3199, 18h=10.3963, 22h=13.9662"
G014222,10.918134105185496,10.394056530777522,18.174666444386183,"10h=10.9181, 18h=10.3941, 22h=18.1747"
G014577,7.608146979894967,10.386021623987867,17.088478311775845,"10h=7.6081, 18h=10.3860, 22h=17.0885"
G006860,5.980364716094283,10.384707950176216,13.376022646142195,"10h=5.9804, 18h=10.3847, 22h=13.3760"
G012050,15.686205099501889,10.360540362854204,13.401337010646037,"10h=15.6862, 18h=10.3605, 22h=13.4013"
G006722,7.204798143671954,10.358811640457452,15.895564019949427,"10h=7.2048, 18h=10.3588, 22h=15.8956"
G004929,11.660340048764011,10.353000651312888,10.575782528987343,"10h=11.6603, 18h=10.3530, 22h=10.5758"
G001170,7.438644937897292,10.334898143799522,10.025999381265292,"10h=7.4386, 18h=10.3349, 22h=10.0260"
G014874,8.349957642187071,10.325819680841235,10.427702502915336,"10h=8.3500, 18h=10.3258, 22h=10.4277"
G000111,7.6808002107147,10.297187684860901,8.62765465917188,"10h=7.6808, 18h=10.2972, 22h=8.6277"
G001693,13.700296887348424,10.29711420389997,6.066450284154764,"10h=13.7003, 18h=10.2971, 22h=6.0665"
G005856,11.82074857312894,10.295324049200369,9.849053218165267,"10h=11.8207, 18h=10.2953, 22h=9.8491"
G005592,7.018872583847529,10.29507529135185,10.579292288574614,"10h=7.0189, 18h=10.2951, 22h=10.5793"
G004723,22.623373586358586,10.264072622983715,10.957399694095376,"10h=22.6234, 18h=10.2641, 22h=10.9574"
G014557,11.584533975830984,10.249514152896792,7.946471946532019,"10h=11.5845, 18h=10.2495, 22h=7.9465"
G006583,7.116722040242317,10.248489793591327,15.421708172122646,"10h=7.1167, 18h=10.2485, 22h=15.4217"
G003946,10.192677369464015,10.246034571167286,11.943622997994957,"10h=10.1927, 18h=10.2460, 22h=11.9436"
G014588,3.9510922065566816,10.236749865698433,6.998322647652803,"10h=3.9511, 18h=10.2367, 22h=6.9983"
G008042,7.798979771803464,10.210394326134884,15.496229041412075,"10h=7.7990, 18h=10.2104, 22h=15.4962"
G009641,6.6764403910818295,10.20601373266863,13.910626519835127,"10h=6.6764, 18h=10.2060, 22h=13.9106"
G007017,13.676587173175147,10.198966343688824,12.19268011217294,"10h=13.6766, 18h=10.1990, 22h=12.1927"
G014011,12.826264904071671,10.197264388398379,5.63383057452939,"10h=12.8263, 18h=10.1973, 22h=5.6338"
G013390,12.823384791544798,10.194974612760301,5.6325655089679545,"10h=12.8234, 18h=10.1950, 22h=5.6326"
G007294,23.097463751632226,10.180816461070682,7.932404452665992,"10h=23.0975, 18h=10.1808, 22h=7.9324"
G000008,7.5893711529230075,10.174614236508774,8.524954639017757,"10h=7.5894, 18h=10.1746, 22h=8.5250"
G006324,9.19525951957559,10.167338040722967,12.406109715586322,"10h=9.1953, 18h=10.1673, 22h=12.4061"
G000134,7.574961330559047,10.155295852835648,8.508768438668106,"10h=7.5750, 18h=10.1553, 22h=8.5088"
G014540,7.620437838390365,10.149890266455639,10.887365319092238,"10h=7.6204, 18h=10.1499, 22h=10.8874"
G004941,12.640091057526334,10.146719502334905,5.941004749269929,"10h=12.6401, 18h=10.1467, 22h=5.9410"
G008863,10.283281825683696,10.143919143471766,9.541406655104016,"10h=10.2833, 18h=10.1439, 22h=9.5414"
G004724,22.411810209366408,10.141887762216435,10.756380101305615,"10h=22.4118, 18h=10.1419, 22h=10.7564"
G006978,8.886128695348939,10.140273070298415,9.260033293755617,"10h=8.8861, 18h=10.1403, 22h=9.2600"
G003711,10.072982563118893,10.130602705320035,11.79295800189778,"10h=10.0730, 18h=10.1306, 22h=11.7930"
G013077,13.668510101529579,10.12508627763184,9.877965129951614,"10h=13.6685, 18h=10.1251, 22h=9.8780"
G008362,18.85645750617286,10.120202841115159,15.337862985877475,"10h=18.8565, 18h=10.1202, 22h=15.3379"
G007016,10.010638274059453,10.107420318068904,14.67907519564395,"10h=10.0106, 18h=10.1074, 22h=14.6791"
G012148,10.59845215368067,10.094960708734039,12.07632551690164,"10h=10.5985, 18h=10.0950, 22h=12.0763"
G008831,8.013328517914786,10.080808229071907,13.827184953962432,"10h=8.0133, 18h=10.0808, 22h=13.8272"
G005347,11.718891152118069,10.07907910325927,10.364827181679363,"10h=11.7189, 18h=10.0791, 22h=10.3648"
G007116,8.728852295583948,10.026008541511473,9.104500645876469,"10h=8.7289, 18h=10.0260, 22h=9.1045"
G007251,8.728852295583948,10.026008541511473,9.104500645876469,"10h=8.7289, 18h=10.0260, 22h=9.1045"
G007252,8.728852295583948,10.026008541511473,9.104500645876469,"10h=8.7289, 18h=10.0260, 22h=9.1045"
G007253,8.728852295583948,10.026008541511473,9.104500645876469,"10h=8.7289, 18h=10.0260, 22h=9.1045"
G007388,8.728852295583948,10.026008541511473,9.104500645876469,"10h=8.7289, 18h=10.0260, 22h=9.1045"
G012688,13.76639858284559,10.022474905565607,11.079169945562601,"10h=13.7664, 18h=10.0225, 22h=11.0792"
G013598,15.058203825477774,9.993533756022922,10.095072563782784,"10h=15.0582, 18h=9.9935, 22h=10.0951"
G011920,7.868933361350264,9.98665741314896,11.406590889308534,"10h=7.8689, 18h=9.9867, 22h=11.4066"
G005344,12.48366809119651,9.986618095302473,6.010942517491242,"10h=12.4837, 18h=9.9866, 22h=6.0109"
G001249,7.082243280831058,9.981248539148059,8.76706098748884,"10h=7.0822, 18h=9.9812, 22h=8.7671"
G011151,8.727120038098633,9.979882324059968,11.379025761852153,"10h=8.7271, 18h=9.9799, 22h=11.3790"
G010080,14.30348518730508,9.979412179833762,7.7273500333722165,"10h=14.3035, 18h=9.9794, 22h=7.7274"
G005991,10.000723353884254,9.97415142319594,7.928302255700982,"10h=10.0007, 18h=9.9742, 22h=7.9283"
G008684,14.03914120098259,9.968137400575145,8.238026991609528,"10h=14.0391, 18h=9.9681, 22h=8.2380"
G005848,10.05429613449546,9.956904802256304,8.017790239411712,"10h=10.0543, 18h=9.9569, 22h=8.0178"
G015327,9.184535822397645,9.952216882307654,10.777282939614146,"10h=9.1845, 18h=9.9522, 22h=10.7773"
G003594,9.455795379396584,9.944950856923922,13.277408881334726,"10h=9.4558, 18h=9.9450, 22h=13.2774"
G006982,9.407965626148773,9.93135771060955,9.70068222362891,"10h=9.4080, 18h=9.9314, 22h=9.7007"
G015379,8.46569212321992,9.929961115775006,12.252851719907476,"10h=8.4657, 18h=9.9300, 22h=12.2529"
G009393,4.714359364956726,9.911359107843866,14.296142525427786,"10h=4.7144, 18h=9.9114, 22h=14.2961"
G005890,10.63970449572714,9.90926503029281,10.964757327184916,"10h=10.6397, 18h=9.9093, 22h=10.9648"
G004179,13.260938364321708,9.899372250811705,4.074416365678993,"10h=13.2609, 18h=9.8994, 22h=4.0744"
G005849,10.233720338350142,9.899142983736272,8.317500466296963,"10h=10.2337, 18h=9.8991, 22h=8.3175"
G001169,6.999117617559767,9.8987647533142,8.473431351022496,"10h=6.9991, 18h=9.8988, 22h=8.4734"
G006138,10.268988513770495,9.887789142368177,8.376412433746033,"10h=10.2690, 18h=9.8878, 22h=8.3764"
G014902,9.005122402050006,9.887692194164682,11.077875813902759,"10h=9.0051, 18h=9.8877, 22h=11.0779"
G012761,13.713585672098102,9.886925345636916,10.781693626529432,"10h=13.7136, 18h=9.8869, 22h=10.7817"
G005232,14.714273831031853,9.874189678560153,9.667274300652139,"10h=14.7143, 18h=9.8742, 22h=9.6673"
G000936,6.797316977661635,9.872728475929375,6.840540650291903,"10h=6.7973, 18h=9.8727, 22h=6.8405"
G000584,10.051320888470434,9.87135682574188,3.3629666982469395,"10h=10.0513, 18h=9.8714, 22h=3.3630"
G013619,10.919422590296877,9.867005934873918,7.613931994283324,"10h=10.9194, 18h=9.8670, 22h=7.6139"
G005992,10.373168961740353,9.854250455838214,8.550435475382832,"10h=10.3732, 18h=9.8543, 22h=8.5504"
G007386,10.353928295965577,9.848068005943986,8.614408054694554,"10h=10.3539, 18h=9.8481, 22h=8.6144"
G000193,7.338791050631054,9.83867653827358,8.243484150562782,"10h=7.3388, 18h=9.8387, 22h=8.2435"
G011486,14.029157062718674,9.82963371113245,7.349391247543687,"10h=14.0292, 18h=9.8296, 22h=7.3494"
G007522,10.552964960896132,9.826274138612863,8.554382311385861,"10h=10.5530, 18h=9.8263, 22h=8.5544"
G005850,10.477348859386645,9.820711946473256,8.724457597759036,"10h=10.4773, 18h=9.8207, 22h=8.7245"
G013520,6.533761595726411,9.792816580409443,11.835601053207146,"10h=6.5338, 18h=9.7928, 22h=11.8356"
G000239,9.894476466423871,9.779561727389208,3.3852659752068686,"10h=9.8945, 18h=9.7796, 22h=3.3853"
G005993,10.739395291674153,9.736351653154797,9.162180011948859,"10h=10.7394, 18h=9.7364, 22h=9.1622"
G007385,11.388518956334122,9.734783694222035,8.302394821200519,"10h=11.3885, 18h=9.7348, 22h=8.3024"
G001247,6.830799250752575,9.731746102595974,7.878870551009326,"10h=6.8308, 18h=9.7317, 22h=7.8789"
G007521,11.449297002365418,9.728128695896409,8.284065296883222,"10h=11.4493, 18h=9.7281, 22h=8.2841"
G007247,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007382,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007383,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007384,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007515,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007516,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007517,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007518,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007519,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007520,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007650,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007651,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007652,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007653,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007654,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007655,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007784,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007785,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007786,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007787,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007788,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007917,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007918,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G007919,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G008050,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G008051,11.482435675928134,9.724500118943478,8.274071291439249,"10h=11.4824, 18h=9.7245, 22h=8.2741"
G008182,11.48241696053993,9.724482592170643,8.274044309983289,"10h=11.4824, 18h=9.7245, 22h=8.2740"
G005851,10.809966296529533,9.713632814293266,9.280061832920216,"10h=10.8100, 18h=9.7136, 22h=9.2801"
G006183,9.061495309277854,9.70943365576389,11.427770950972914,"10h=9.0615, 18h=9.7094, 22h=11.4278"
G010187,12.484055219002496,9.706228660294409,7.219864301684478,"10h=12.4841, 18h=9.7062, 22h=7.2199"
G014180,12.20216089620532,9.70108302759926,5.359698060699303,"10h=12.2022, 18h=9.7011, 22h=5.3597"
G005713,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005714,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005715,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005852,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005853,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005854,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005855,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005994,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005995,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G005996,10.863773539565864,9.696310713146616,9.369941462713921,"10h=10.8638, 18h=9.6963, 22h=9.3699"
G014679,8.37505296438381,9.672320807134966,10.043584823173367,"10h=8.3751, 18h=9.6723, 22h=10.0436"
G012307,13.994700799754515,9.664927541963765,11.261817834300505,"10h=13.9947, 18h=9.6649, 22h=11.2618"
G014801,8.104029498381767,9.662102366542051,9.641354424322206,"10h=8.1040, 18h=9.6621, 22h=9.6414"
G014943,7.328879843910984,9.658218135690738,9.560631898575664,"10h=7.3289, 18h=9.6582, 22h=9.5606"
G007920,11.39854066263955,9.653449247009231,8.213617800512997,"10h=11.3985, 18h=9.6534, 22h=8.2136"
G011368,9.013987632153809,9.650054679595014,13.936403318027086,"10h=9.0140, 18h=9.6501, 22h=13.9364"
G000011,7.196697719457688,9.648180540497446,8.083874193643844,"10h=7.1967, 18h=9.6482, 22h=8.0839"
G001248,6.744341617384212,9.645956075379178,7.573471201919729,"10h=6.7443, 18h=9.6460, 22h=7.5735"
G005360,15.454218134755514,9.580739694842123,6.203433485185386,"10h=15.4542, 18h=9.5807, 22h=6.2034"
G014940,7.205124354178573,9.577304265752813,9.455542210548169,"10h=7.2051, 18h=9.5773, 22h=9.4555"
G001246,6.6374365947441785,9.570915516080397,6.911261083687924,"10h=6.6374, 18h=9.5709, 22h=6.9113"
G012413,13.791555304411418,9.549796931521659,9.870510069623796,"10h=13.7916, 18h=9.5498, 22h=9.8705"
G000334,10.04780748051124,9.546440409416041,2.9755832731371066,"10h=10.0478, 18h=9.5464, 22h=2.9756"
G007230,12.461417559525398,9.54114502525943,7.349644444242927,"10h=12.4614, 18h=9.5411, 22h=7.3496"
G007649,11.266470403642545,9.522250813356534,7.9627201497944355,"10h=11.2665, 18h=9.5223, 22h=7.9627"
G000371,9.80583508175458,9.51801300962467,3.5640760196605,"10h=9.8058, 18h=9.5180, 22h=3.5641"
G013183,11.7460505089496,9.4920654795154,7.257015814759326,"10h=11.7461, 18h=9.4921, 22h=7.2570"
G001009,6.539389415965221,9.484753693590937,6.626803035770523,"10h=6.5394, 18h=9.4848, 22h=6.6268"
G010871,11.317760654821889,9.482775406850191,8.779858977548272,"10h=11.3178, 18h=9.4828, 22h=8.7799"
G012344,10.097178418527395,9.479904932234637,14.51770871193783,"10h=10.0972, 18h=9.4799, 22h=14.5177"
G001168,6.575213971778956,9.478134394929427,6.9760517391311385,"10h=6.5752, 18h=9.4781, 22h=6.9761"
G000473,10.046637320138657,9.438225161086603,2.8465630345754187,"10h=10.0466, 18h=9.4382, 22h=2.8466"
G005058,11.23640869219747,9.429295127357975,7.938909150499049,"10h=11.2364, 18h=9.4293, 22h=7.9389"
G013891,10.665217636430942,9.423193777980085,7.3306301323033285,"10h=10.6652, 18h=9.4232, 22h=7.3306"
G007783,11.14975025639692,9.412943569286215,7.794447951615187,"10h=11.1498, 18h=9.4129, 22h=7.7944"
G008573,9.486952142171525,9.408693095850824,7.116411936207618,"10h=9.4870, 18h=9.4087, 22h=7.1164"
G000469,9.91849811500291,9.390200046632401,3.1179778527235196,"10h=9.9185, 18h=9.3902, 22h=3.1180"
G000920,6.213246251910614,9.389452628559697,11.165297413505447,"10h=6.2132, 18h=9.3895, 22h=11.1653"
G011908,10.851335537384868,9.372913501668046,6.1974789972861934,"10h=10.8513, 18h=9.3729, 22h=6.1975"
G000261,9.940250679179725,9.365522389729712,3.031846859036638,"10h=9.9403, 18h=9.3655, 22h=3.0318"
G004236,11.678050976571377,9.36297069738328,14.299242453707132,"10h=11.6781, 18h=9.3630, 22h=14.2992"
G000937,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001010,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001011,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001012,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001085,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001086,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001087,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001088,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001089,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001090,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001164,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001165,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001166,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G001167,6.457019058411684,9.360852155760764,6.558544941850772,"10h=6.4570, 18h=9.3609, 22h=6.5585"
G000042,6.9642832167895214,9.336596371009584,7.822808678099397,"10h=6.9643, 18h=9.3366, 22h=7.8228"
G000644,10.052372276515849,9.32062506814925,2.8080936767969344,"10h=10.0524, 18h=9.3206, 22h=2.8081"
G006129,8.612148436277918,9.312733319156951,8.718122760298995,"10h=8.6121, 18h=9.3127, 22h=8.7181"
G006827,10.105348610677684,9.302584478923102,8.146520169356371,"10h=10.1053, 18h=9.3026, 22h=8.1465"
G000330,10.008680605925589,9.287890610764075,2.7608931663761895,"10h=10.0087, 18h=9.2879, 22h=2.7609"
G000265,10.044978708889161,9.284838469440498,2.6636868886174834,"10h=10.0450, 18h=9.2848, 22h=2.6637"
G000211,10.016359058957214,9.279179627179904,2.730489725925856,"10h=10.0164, 18h=9.2792, 22h=2.7305"
G011022,7.239158752804079,9.27888422495849,10.925753838343068,"10h=7.2392, 18h=9.2789, 22h=10.9258"
G007916,10.98241765278308,9.256238268823829,7.553209179204257,"10h=10.9824, 18h=9.2562, 22h=7.5532"
G000375,10.044647937372176,9.254249053929906,2.6272164859009974,"10h=10.0446, 18h=9.2542, 22h=2.6272"
G000418,10.041445473162353,9.250719813539497,2.6311580900798037,"10h=10.0414, 18h=9.2507, 22h=2.6312"
G000235,10.044003586225916,9.247817708022753,2.621029039622252,"10h=10.0440, 18h=9.2478, 22h=2.6210"
G000212,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000236,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000237,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000238,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000262,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000263,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000264,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000293,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000294,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000295,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000296,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000331,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000332,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000333,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000372,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000373,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000374,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000419,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000420,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000421,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000470,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000471,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000472,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000518,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000523,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000524,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000525,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000526,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000577,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000578,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000581,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000582,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000583,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000640,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000641,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000642,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000643,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000704,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000705,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G000706,10.04457142760867,9.247173508345654,2.61878062687626,"10h=10.0446, 18h=9.2472, 22h=2.6188"
G010289,12.145873441286488,9.244093304486814,3.69155188132786,"10h=12.1459, 18h=9.2441, 22h=3.6916"
G008442,9.695648566554844,9.232736560309718,6.828141401603359,"10h=9.6956, 18h=9.2327, 22h=6.8281"
G012621,13.524090971478174,9.232226573085793,9.291212348625132,"10h=13.5241, 18h=9.2322, 22h=9.2912"
G011245,9.241899122046762,9.229928231231343,9.141634641477633,"10h=9.2419, 18h=9.2299, 22h=9.1416"
G012835,13.443487378907482,9.19369135680171,9.260326125698983,"10h=13.4435, 18h=9.1937, 22h=9.2603"
G007946,11.231287577168306,9.182579020763248,10.812420873479695,"10h=11.2313, 18h=9.1826, 22h=10.8124"
G009489,9.84169181295545,9.145853889422568,9.318210161636738,"10h=9.8417, 18h=9.1459, 22h=9.3182"
G012304,12.877218727147785,9.143708447918666,10.40147685861515,"10h=12.8772, 18h=9.1437, 22h=10.4015"
G010081,13.053348695023688,9.107203261926104,7.051973218641476,"10h=13.0533, 18h=9.1072, 22h=7.0520"
